,0
5865,0
5866,0
5867,0
5868,1.69125201434959
5869,1.7034214846292
5870,2.1255686787966
5871,0.179062125806091
5872,0.358777021637756
5873,4.99874547001568
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0.392343214652132
5881,0
5882,2.29492988623715
5883,2.25418582658793
5884,0.669088899790402
5885,0.84276301158953
5886,0.446728890511405
5887,0
5888,0
5889,0
5890,0
5891,0
5892,2.00266229495161
5893,0.548636916521342
5894,1.80364605969164
5895,0.287910706954351
5896,0.370318986418751
5897,1.52360676674657
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,4.45239749387101
5905,0.397055286461998
5906,1.21756262490685
5907,1.02052758075903
5908,1.85766551393851
5909,0.380739945753054
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,1.03020440287559
5917,0.775185462454794
5918,0.0739262034454081
5919,0.593990320892231
5920,0.0914733331987447
5921,0.103496216018622
5922,0.0135750606204673
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0.529442484563618
5929,0.679070310803786
5930,0.424612549783972
5931,0.425115611484371
5932,2.76089741117863
5933,1.14013328780041
5934,0.745081892267279
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0.282870688438157
5941,3.28495634622993
5942,1.32237065720206
5943,2.04071116605479
5944,1.97748309902467
5945,1.0691908871459
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,2.52286531134319
5953,0.421231729406852
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0.00877144578687009
5978,0.0305243708669444
5979,0
5980,0
5981,0.0173283507775046
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0.0152477896558528
5992,0.013067875139212
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0.671540954773545
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0.0205410469588936
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0.023717177129182
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0.0268753455400701
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0.201765043839489
6110,0
6111,0.0737690001458682
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0.11531899892739
6133,0
6134,0.00334798246843224
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0.234393462960925
6145,0.002214264355962
6146,0.0093723832678178
6147,0.026574725794885
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0.012288531581043
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0.0215848618547525
6173,0
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,0.0120856822604004
6181,0.00737515872572963
6182,0
6183,0
6184,0.0222428033361126
6185,0
6186,0
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,0.0349096048092434
6205,0
6206,0
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0.0103390486306929
6222,0
6223,0.0430208954389967
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0.0088951867601325
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,0
6252,2.24086549420209
6253,0.958124548611609
6254,0.0980739069980377
6255,1.15760860450132
6256,1.49777076455098
6257,0.0936503190651449
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0.10922283736929
6264,4.37462615211654
6265,4.96093485636155
6266,0.00552662731533608
6267,2.56016536572822
6268,1.10819821823981
6269,0.324185227704188
6270,0.00124268439230397
6271,0.518785714669816
6272,0
6273,0.169209920366246
6274,1.00448217823728
6275,0
6276,4.26843707489399
6277,0.309996278978418
6278,0.559820590939593
6279,0.464932768534631
6280,0.340871729011284
6281,0.935409389664674
6282,0.632666654622203
6283,0
6284,0
6285,0
6286,0
6287,0
6288,2.73569107949918
6289,0.0770761133815526
6290,2.84372676299476
6291,2.50397686491507
6292,0.301411180755539
6293,0.229807711598691
6294,0.244911492904203
6295,0
6296,0
6297,0
6298,0
6299,0.764082424119803
6300,1.91367892216579
6301,1.84784268647419
6302,2.35180403703416
6303,2.92416456265996
6304,1.15288153909495
6305,2.92178077973455
6306,1.92252830464807
6307,0
6308,0
6309,0
6310,0
6311,0.402911285068107
6312,1.9613109565096
6313,1.36343616882335
6314,1.49317786269269
6315,2.93259341381149
6316,1.99760168013392
6317,1.60133297022499
6318,0
6319,0
6320,0
6321,0
6322,0
6323,0.513916885425448
6324,0.875967445947673
6325,2.20606251256896
6326,0.526007023635082
6327,0.364960983751309
6328,2.32703628826793
6329,0.573184838827793
6330,0
6331,0
6332,0
6333,0
6334,0
6335,2.06123133361149
6336,0.590546241287542
6337,0.0185710032634841
6338,0.487675594798914
6339,0.254416937169477
6340,0.485065964451276
6341,0.367193227372194
6342,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,1.09279442107758
6349,1.31863502516307
6350,0.1463967894192
6351,0.523683740393388
6352,0.398404186614986
6353,2.46760219281096
6354,0
6355,0
6356,0
6357,0
6358,0
6359,3.81004756914971
6360,2.05670348787221
6361,1.74138968402409
6362,0.566407909040935
6363,2.77285054313416
6364,1.55873808065172
6365,0.945701053869545
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,2.54241671406994
6373,2.62085037891407
6374,2.70055822088446
6375,2.73961391126121
6376,2.40689507422235
6377,1.76246663386633
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0.0360781251534944
6387,0.0202189720373137
6388,0
6389,0
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0.0250924313357168
6411,0
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0.023823098956715
6421,0
6422,0
6423,0.000421045216892674
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0.0157464040276735
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0.0489680576467055
6458,0.0202580167650719
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0.0253841517601049
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0.0137819958075155
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,0
6498,0.0441506621254362
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0.0350849888587759
6509,0
6510,0
6511,0
6512,0
6513,0
6514,0
6515,0
6516,2.51034535956112
6517,4.47790843405097
6518,2.19576218974027
6519,2.46393128803191
6520,0.855327365435182
6521,1.33379293229892
6522,0
6523,0
6524,0
6525,0
6526,0.854003232139119
6527,0.521956511859777
6528,1.46388953385484
6529,1.90558771412192
6530,1.27332471676469
6531,2.54350638004184
6532,0.630326176647037
6533,2.72709667084964
6534,0.332520572467503
6535,0
6536,0
6537,0
6538,0
6539,0.219915754507694
6540,2.24605351630122
6541,3.34636286089236
6542,2.33572447045198
6543,0.737808803131119
6544,0.482728227217164
6545,0.453120986478143
6546,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,2.83947824692181
6553,0.212495233887931
6554,1.04236971667303
6555,0.627233179387428
6556,1.24838469850535
6557,1.81965507253741
6558,0
6559,0
6560,0
6561,0
6562,0
6563,1.06198319025853
6564,2.26001040018074
6565,1.89795155700148
6566,2.34098607390579
6567,0.40442568976754
6568,0.0973622251277284
6569,0.544736724907399
6570,2.76055200156376
6571,0
6572,0
6573,0
6574,0
6575,1.25491399484898
6576,5.01198104906409
6577,1.88535508815845
6578,0.357878510483821
6579,4.01271687569854
6580,2.67619922682761
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0.13397236215292
6588,2.2592430206958
6589,2.3096398358364
6590,2.90541906952771
6591,2.61615459235627
6592,1.59831496019209
6593,1.2883347345669
6594,0
6595,0
6596,0
6597,0
6598,0
6599,1.53081062458871
6600,3.284904179669
6601,2.37095733285076
6602,0.517529959849243
6603,0.754568132445336
6604,1.96347860157071
6605,0.808417653437412
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0.628612556099868
6612,1.28376928780241
6613,0
6614,2.07322592972239
6615,0.878265055664686
6616,2.12355852982425
6617,1.40602447410374
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0.0727402620173898
6624,4.03648644164455
6625,2.54094624266339
6626,1.17653854406492
6627,1.29371553994235
6628,2.04666847038353
6629,0.311397072230597
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0.0826750441911149
6636,0.78660552708256
6637,1.08501159192275
6638,1.19756461741991
6639,0.450822919426203
6640,2.40180995953202
6641,1.17091795426865
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0.857501041233819
6649,1.07427505376279
6650,0.0330505767906178
6651,0.922041062272187
6652,0.503777730089116
6653,1.15261317504743
6654,0.101609670694649
6655,0
6656,0
6657,0
6658,0
6659,0
6660,0.0842688613163003
6661,2.5084391387374
6662,2.99076908190674
6663,1.98635205706285
6664,1.08562023628085
6665,0.867704010989084
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,2.85321435808193
6673,2.24963147076619
6674,1.33359577973099
6675,1.02143532489836
6676,1.69043273314177
6677,2.88060998320159
6678,0
6679,0
6680,0
6681,0
6682,0
6683,0.590554417219767
6684,1.96987114981361
6685,1.40279227643872
6686,1.71688134779104
6687,0.113966440300901
6688,0.757621259754832
6689,0.881565732862703
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0.426272586871936
6697,2.21243901548456
6698,0
6699,2.51775379849071
6700,2.22812626479115
6701,0.671274361604342
6702,0.0917325756923452
6703,0
6704,0
6705,0
6706,0
6707,0.677247552271197
6708,0.360102565668556
6709,0
6710,0.250056809609555
6711,0.349748170301687
6712,0
6713,0.274441450085631
6714,0
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0.543798710143522
6721,1.43230162576446
6722,2.68571156122697
6723,0.525894862378957
6724,2.16068573406709
6725,0.799356281319661
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,2.90097084676104
6733,0.511353612646332
6734,1.8759887307952
6735,0.475495845694578
6736,1.79235925864731
6737,1.72562338911156
6738,0
6739,0
6740,0
6741,0
6742,0
6743,1.80471269545565
6744,0
6745,2.15645100346104
6746,3.98252476944549
6747,1.83281919667482
6748,0.806657382766201
6749,1.58459324297209
6750,0
6751,0
6752,0
6753,0
6754,0.378565721483344
6755,2.22923837286472
6756,1.39742726559091
6757,1.61623013739575
6758,1.17267722777359
6759,1.01358550648428
6760,1.67397107109996
6761,1.60905283350454
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,2.74841214064606
6769,1.7715222175927
6770,1.81419371820534
6771,1.56189663036646
6772,2.3740356654252
6773,0.113635449460229
6774,0
6775,0
6776,0
6777,0
6778,0
6779,0
6780,0.851846441845321
6781,0.626431483736817
6782,0.37557063232962
6783,2.26473221977722
6784,2.10582807356742
6785,2.36630220074575
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0.188886465980032
6792,1.89231249922353
6793,2.03365396469842
6794,2.19929678240657
6795,2.0712254515511
6796,1.26008209015569
6797,1.91889461965938
6798,0
6799,0
6800,0
6801,0
6802,0
6803,0
6804,3.99923988999859
6805,0.497546251560641
6806,1.20502914582831
6807,0.454815602029214
6808,0.154762822297739
6809,2.80570815374207
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0.0542052969937302
6817,1.87962280803538
6818,3.03026392039312
6819,2.42041801310698
6820,4.10522373469753
6821,1.30724414361353
6822,0
6823,0
6824,0
6825,0
6826,0
6827,0.0694093813740093
6828,0.0476135570041691
6829,3.57335008428002
6830,3.15914140639672
6831,3.00529869612239
6832,2.93345335337875
6833,0.0444496544926587
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0.406360207971419
6840,1.10182533273118
6841,2.17496285760413
6842,2.88035216723645
6843,1.8933085771341
6844,1.45185726953509
6845,1.67992530816545
6846,0
6847,0
6848,0
6849,0
6850,0
6851,1.20417599057648
6852,1.30175421312536
6853,0.121748135650522
6854,1.87545103124871
6855,1.22339278934225
6856,1.76394173053721
6857,0.456520578436165
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0.00841750524321396
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0.389683880641311
6877,0.317025280488539
6878,1.37895428498456
6879,2.50761870117399
6880,1.57375323206787
6881,0.831452590115377
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0.489692201340636
6888,1.88734410681163
6889,2.73026103946824
6890,0.173847068662392
6891,2.72574021687562
6892,2.41155915685128
6893,3.20528191589065
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0.916909152718588
6900,0.199227405503155
6901,2.63581952997047
6902,0.654406373979339
6903,0.533602720135241
6904,0.115538671473236
6905,0.928351240814491
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0.104517662659829
6912,2.4679446033758
6913,0.595341268972491
6914,0.870832073798906
6915,0.302826936013362
6916,2.21559185359939
6917,0.133268524826141
6918,0
6919,0
6920,0
6921,0
6922,0
6923,2.56743338376497
6924,0.671985578969049
6925,2.52116095370152
6926,0.538536174833835
6927,0.122507318005611
6928,0.104570103335595
6929,2.14088346949566
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0.487169835725534
6936,2.26129421826667
6937,0.875457796627039
6938,3.5095078678156
6939,0.567726180554674
6940,0.186416085174445
6941,0.415126156662371
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0.396361385497828
6949,1.15774752793529
6950,1.17878466269352
6951,0.0939563637810758
6952,0
6953,0.27743480415168
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0.193471792579661
6960,0.874107886726151
6961,0.72648044397567
6962,0.404359167943113
6963,1.59353760587269
6964,1.16541010826274
6965,0.950703062083138
6966,0
6967,0
6968,0
6969,0
6970,0
6971,0.122211355542969
6972,1.44532334225415
6973,4.86612096232165
6974,0.190283259245397
6975,0.657051785832508
6976,2.91777364794585
6977,0.931909192493366
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0.436126959385374
6984,3.75362759450055
6985,0.509405438418782
6986,0.193223229647262
6987,2.05050530225545
6988,2.57629398625733
6989,4.45227765809672
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,5.08195232344371
6997,2.96231571180328
6998,3.30192746720788
6999,2.89077091490787
7000,1.55436442035138
7001,0.0456714429834722
7002,0
7003,0
7004,0
7005,0
